amfi_code,date,nav,scheme_name
101206,2023-03-15,349.1742,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-03-16,350.7678,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-03-17,351.469,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-03-20,353.774,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-03-21,355.4176,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-03-22,347.1873,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-03-23,350.154,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-03-24,352.8187,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-03-27,351.8746,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-03-28,345.9797,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-03-29,346.8992,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-03-30,348.0796,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-03-31,346.9089,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-03,347.6599,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-04,351.1429,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-05,358.8316,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-06,359.4822,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-07,360.7284,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-10,358.302,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-11,356.9052,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-12,356.6612,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-13,360.5709,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-14,363.372,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-17,369.7985,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-18,365.1585,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-19,361.1066,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-20,364.8216,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-21,369.7038,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-24,370.0026,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-25,355.8976,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-26,353.754,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-27,354.9853,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-04-28,352.3624,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-01,353.1202,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-02,359.2678,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-03,364.0027,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-04,366.7979,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-05,366.7786,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-08,365.3705,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-09,368.0101,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-10,368.2825,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-11,368.6666,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-12,363.8451,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-15,361.746,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-16,364.3406,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-17,361.006,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-18,362.0396,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-19,363.5466,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-22,365.2478,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-23,367.2464,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-24,369.4757,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-25,367.6383,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-26,363.0977,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-29,360.4971,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-30,363.0124,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-05-31,359.3736,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-01,356.2743,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-02,353.1846,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-05,347.6606,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-06,344.3391,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-07,347.5698,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-08,345.5579,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-09,340.4444,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-12,339.0865,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-13,340.7925,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-14,335.5073,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-15,338.5146,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-16,334.4123,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-19,333.4199,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-20,332.393,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-21,330.9219,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-22,330.9035,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-23,333.3553,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-26,333.4074,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-27,331.8023,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-28,333.3152,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-29,334.0974,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-06-30,332.3019,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-03,332.5974,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-04,330.5684,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-05,328.2234,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-06,330.7348,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-07,332.2124,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-10,334.6497,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-11,336.7031,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-12,334.2513,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-13,337.3899,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-14,336.6792,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-17,339.6248,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-18,339.4253,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-19,340.5396,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-20,341.7483,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-21,344.3856,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-24,339.6319,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-25,335.1157,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-26,337.2808,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-27,338.517,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-28,336.3828,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-07-31,337.6394,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-01,333.6449,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-02,343.5668,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-03,347.7432,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-04,349.8374,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-07,350.2514,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-08,348.5252,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-09,344.699,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-10,344.5309,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-11,342.1048,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-14,339.8706,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-15,335.8237,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-16,336.7376,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-17,335.793,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-18,337.5555,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-21,339.0938,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-22,339.9561,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-23,348.2033,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-24,350.9229,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-25,347.2224,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-28,348.8099,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-29,348.8236,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-30,344.8988,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-08-31,340.7774,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-01,342.3187,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-04,344.6088,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-05,341.6198,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-06,344.7331,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-07,345.7787,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-08,349.6251,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-11,353.1832,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-12,352.872,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-13,358.1837,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-14,354.8333,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-15,362.5797,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-18,359.9662,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-19,359.9995,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-20,358.388,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-21,357.3834,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-22,366.907,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-25,365.6013,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-26,368.5459,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-27,367.9714,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-28,371.2147,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-09-29,369.6282,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-02,370.6552,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-03,372.9084,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-04,370.7333,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-05,380.0564,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-06,382.5429,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-09,381.9783,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-10,379.8326,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-11,380.3361,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-12,376.4733,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-13,382.635,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-16,384.2912,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-17,384.1913,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-18,387.9518,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-19,385.6899,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-20,381.9749,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-23,381.7337,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-24,382.3605,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-25,384.3521,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-26,379.5762,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-27,378.2468,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-30,368.2895,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-10-31,364.6572,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-01,367.1541,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-02,370.4702,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-03,366.947,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-06,366.0868,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-07,366.3584,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-08,370.0492,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-09,375.2668,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-10,375.9677,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-13,375.2981,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-14,370.7412,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-15,371.2862,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-16,378.3381,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-17,382.8651,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-20,383.6538,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-21,384.8801,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-22,382.7476,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-23,381.7408,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-24,382.4353,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-27,383.1413,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-28,386.7714,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-29,390.2683,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-11-30,392.2664,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-01,389.0257,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-04,385.9402,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-05,383.1275,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-06,384.1222,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-07,377.5134,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-08,377.6873,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-11,382.606,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-12,385.0612,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-13,384.0701,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-14,381.9092,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-15,384.8311,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-18,386.0704,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-19,385.431,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-20,383.6318,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-21,384.0884,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-22,383.261,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-25,386.1205,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-26,390.5717,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-27,386.0896,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-28,382.1352,ABSL Frontline Equity Fund - Regular - Growth
101206,2023-12-29,386.905,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-01,387.6711,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-02,384.0194,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-03,387.5638,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-04,388.934,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-05,396.7698,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-08,396.1516,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-09,400.2506,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-10,395.3728,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-11,400.4772,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-12,404.0341,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-15,410.0029,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-16,414.252,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-17,414.1039,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-18,410.0604,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-19,408.0993,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-22,402.0171,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-23,398.9711,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-24,400.679,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-25,400.7169,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-26,400.1339,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-29,397.55,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-30,391.5861,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-01-31,392.4178,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-01,393.9354,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-02,390.707,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-05,389.0739,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-06,394.6051,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-07,398.8667,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-08,393.8821,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-09,393.7913,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-12,399.0827,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-13,398.5272,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-14,397.7882,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-15,401.8475,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-16,405.5701,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-19,409.1403,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-20,408.4067,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-21,411.0133,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-22,416.6822,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-23,416.7139,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-26,415.4482,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-27,420.1964,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-28,428.0659,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-02-29,436.3504,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-01,435.136,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-04,434.3096,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-05,430.6075,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-06,431.2785,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-07,427.4328,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-08,425.6718,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-11,428.533,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-12,430.2313,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-13,423.6339,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-14,429.7632,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-15,425.8826,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-18,422.5066,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-19,418.1309,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-20,415.914,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-21,412.8504,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-22,409.8975,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-25,401.2923,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-26,401.9597,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-27,402.991,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-28,411.2593,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-03-29,413.2402,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-01,411.6466,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-02,407.5208,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-03,407.385,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-04,409.2114,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-05,407.6091,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-08,408.039,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-09,415.1383,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-10,413.9478,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-11,407.3269,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-12,410.6886,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-15,412.0412,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-16,406.0869,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-17,407.8317,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-18,404.467,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-19,406.2538,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-22,413.3582,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-23,412.9265,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-24,417.1054,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-25,412.8237,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-26,407.539,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-29,415.0687,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-04-30,416.4117,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-01,418.9725,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-02,423.4693,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-03,421.7202,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-06,425.0194,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-07,427.7721,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-08,423.1334,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-09,429.0385,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-10,434.2359,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-13,429.569,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-14,430.5505,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-15,429.8957,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-16,435.5314,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-17,430.3687,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-20,444.4904,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-21,444.0359,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-22,447.1678,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-23,452.9068,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-24,452.3579,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-27,452.1327,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-28,450.3644,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-29,447.0918,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-30,448.3963,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-05-31,448.0928,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-03,446.3145,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-04,444.7724,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-05,447.2691,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-06,444.3633,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-07,443.6253,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-10,447.386,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-11,448.5938,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-12,444.69,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-13,444.8259,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-14,446.774,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-17,450.9215,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-18,448.1587,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-19,446.1867,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-20,443.6885,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-21,441.3974,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-24,443.2054,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-25,445.765,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-26,450.1478,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-27,450.0181,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-06-28,444.7044,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-01,447.5686,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-02,448.4285,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-03,448.8973,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-04,444.0741,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-05,443.5365,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-08,439.1183,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-09,441.2164,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-10,439.7735,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-11,437.9891,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-12,432.3145,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-15,436.4734,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-16,435.7039,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-17,436.2633,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-18,433.6663,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-19,427.6198,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-22,425.8392,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-23,424.6652,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-24,425.9828,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-25,424.8702,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-26,422.4049,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-29,417.0566,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-30,417.4501,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-07-31,414.7417,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-08-01,419.8176,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-08-02,420.5908,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-08-05,422.899,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-08-06,422.1899,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-08-07,423.1583,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-08-08,420.0639,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-08-09,415.9361,ABSL Frontline Equity Fund - Regular - Growth
101206,2024-08-12,416.2063,ABSL Frontline Equity Fund - Regular - Growth
